mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Algoritmo__min_samples_leaf,param_Algoritmo__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.5074536005655924,0.050224501606709056,0.11209321022033691,0.0301520923460013,30,100,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 100}",0.6760236192269513,0.6619262227814859,0.6790096017069701,0.6723198145718025,0.007449791297772304,11
0.9272238413492838,0.015592348252324294,0.14960543314615884,0.009837357791026485,30,200,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 200}",0.6820546407823955,0.6587530090819564,0.6780008753692965,0.6729361750778828,0.010164641385938856,8
1.7904868920644124,0.2102536901674587,0.22493545214335123,0.025240027312166676,30,400,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 400}",0.6810858567768829,0.6595189572163257,0.6781821041689463,0.6729289727207184,0.0095561265400113,9
2.0075774987538657,0.17463215946157676,0.20107595125834146,0.01858360641056547,30,500,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 500}",0.6811302025236141,0.6607773005799322,0.6781786847576321,0.6733620626203928,0.008979979249864302,5
3.9304072856903076,0.09210400309554805,0.47823206583658856,0.044146470580611455,30,1000,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 1000}",0.6822013228677372,0.6593582448845607,0.6787155323339534,0.6734250333620837,0.010048004361227995,4
0.40383156140645343,0.015345226197833857,0.07120370864868164,0.023036346945088125,50,100,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 100}",0.6789470272999238,0.6539555750082066,0.6712988291935662,0.6680671438338989,0.010455493439980455,19
0.7159270445505778,0.02789676738901966,0.12984259923299155,0.034533642577771397,50,200,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 200}",0.6796702040927712,0.6569714957872852,0.6740959076485392,0.6702458691761985,0.009658327559271072,17
1.5548454920450847,0.09377875052874497,0.2826712926228841,0.038749493534471005,50,400,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 400}",0.6800761382359262,0.6578502844950214,0.6750362457599299,0.6709875561636259,0.009514587369348144,16
2.1545421282450357,0.12245303721980817,0.25031359990437824,0.04824019108426608,50,500,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 500}",0.6794280080913933,0.6587290732027574,0.6749063081299923,0.6710211298080476,0.00888566014527444,15
4.015188932418823,0.028153703442232652,0.388593594233195,0.03508975556247887,50,1000,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 1000}",0.6805912311402657,0.6575356986541196,0.6754705109968268,0.6711991469304041,0.00988510016121499,14
0.3690074284871419,0.014564518256001885,0.0910483996073405,0.016963162591561567,75,100,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 100}",0.6707567089997987,0.653640989167305,0.6742241355728198,0.6662072779133078,0.008997757920569683,25
0.9037324587504069,0.04335192503779075,0.20570000012715658,0.04058357475334563,75,200,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 200}",0.6735232013535686,0.6562294835321152,0.6727127557719663,0.6674884802192166,0.007968185084459602,22
1.336016337076823,0.11659128447221415,0.19994632403055826,0.012552677422372689,75,400,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 400}",0.6742259108786939,0.6556481836087099,0.6737488374001531,0.6678743106291857,0.008647370938290502,20
2.0162224769592285,0.0188190555444657,0.2280751864115397,0.04381734526210061,75,500,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 500}",0.6742941351044341,0.6549472042893095,0.6737556762227815,0.6676656718721751,0.008996000879431887,21
3.308490514755249,0.13365592526646872,0.35793081919352215,0.03205562931826975,75,1000,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 1000}",0.6743794153866095,0.654218869679396,0.6738001285698655,0.6674661378786236,0.009370218046581218,23
0.4192798137664795,0.04188867366823918,0.08903733889261882,0.012206079255817183,100,100,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 100}",0.6706407278160402,0.6469953632782579,0.672382782580151,0.6633396245581498,0.01157899956211873,29
0.7149744033813477,0.0050572514137459355,0.13244938850402832,0.01843223062084513,100,200,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 200}",0.6685462440858124,0.6508678465915307,0.6720545190939928,0.6638228699237786,0.009271873975904111,26
1.4199930826822917,0.015346048682443486,0.19585522015889487,0.02545854519506958,100,400,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 400}",0.6695559626267692,0.6507686836634204,0.6709654365904366,0.6637633609602087,0.009206623802071824,27
1.638766845067342,0.053817818656969836,0.13805468877156576,0.026185611418217913,100,500,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 500}",0.6693819908511313,0.6500984790458474,0.670469621949885,0.6633166972822879,0.00935723268783281,30
2.433607896169027,0.20553007124059494,0.18199586868286133,0.005783129574997614,100,1000,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 1000}",0.6700335322069515,0.6492367873946822,0.6708081436699858,0.6633594877572064,0.009991263012482432,28
